la_position,pend_velocity,pend_position,cmd_volts,elapsed
1.90518,18,-3.6,2.610352,40
1.50042,-4.5,-3.78,2.151367,40
1.14234,-48.292683,-5.76,2.277344,41
0.7461,-83.076923,-9,3.446289,39
0.26148,-103.5,-13.14,5.007812,40
-0.2238,-148.5,-19.08,5.006836,40
-0.71844,-206.341463,-27.54,5.009766,41
-1.2123,-279,-38.7,5.008789,40
-1.70976,-378,-53.82,5.007812,40
-2.2086,-495,-73.62,2.865234,40
-2.70936,-621,-98.46,1.300781,40
-2.9409,-715.5,-127.08,0.420898,40
-2.99628,-778.5,-158.22,0.754883,40
-3.13092,-810,-180,1.136719,40
-3.22524,-760.5,-180,-0.491211,40
-3.13854,-634.5,-180,-0.491211,40
-3.06708,-513,93.06,-0.491211,40
-3.01752,-378,77.94,-0.110352,40
-2.985,-265.5,67.32,-0.760742,40
-2.81988,-166.5,60.66,-1.638672,40
-2.52042,-72,57.78,-2.198242,40
-2.1681,13.846154,58.32,-2.445312,39
-1.76304,105.365854,62.64,-2.419922,41
-1.39056,212.307692,70.92,-2.092773,39
-1.077,328.5,84.06,-1.448242,40
-0.88488,459,-180,-0.417969,40
-0.74472,598.5,-180,-3.680664,40
-0.26868,733.170732,-180,-3.286133,41
0.18372,807.692308,-172.08,-2.928711,39
0.64836,805.5,-139.86,-2.523437,40
1.10784,742.5,-110.16,-1.455078,40
1.3233,607.5,-85.86,-0.584961,40
1.36434,469.756098,-66.6,0.232422,41
1.2858,346.153846,-53.1,1.666016,39
0.9771,247.5,-43.2,2.694336,40
0.50916,166.829268,-36.36,3.452148,41
0.03372,69.230769,-33.66,3.976562,39
-0.46254,-21.95122,-34.56,4.197266,41
-0.95094,-117,-39.24,5.008789,40
-1.44456,-216,-47.88,5.008789,40
-1.93926,-324,-60.84,5.008789,40
-2.43744,-445.5,-78.66,2.291992,40
-2.88324,-562.5,-101.16,0.890625,40
-2.99748,-661.5,-127.62,0.491211,40
-3.09042,-738,-157.14,1.018555,40
-3.26166,-778.5,-180,1.302734,40
-3.37914,-715.384615,-180,-0.492187,39
-3.29508,-616.5,-180,-0.491211,40
-3.2265,-490.5,-180,-0.491211,40
-3.15618,-364.5,84.96,-0.491211,40
-3.0855,-238.5,75.42,-0.491211,40
-2.99502,-117,70.74,-0.991211,40
-2.8185,-9,70.38,-1.396484,40
-2.59284,103.5,74.52,-1.449219,40
-2.3763,216,83.16,-1.136719,40
-2.22336,337.5,96.66,-0.466797,40
-2.16576,472.5,-180,-0.383789,40
-2.01828,607.5,-180,-3.642578,40
-1.55226,742.5,-180,-3.254883,40
-1.07442,792,-158.76,-2.915039,40
-0.5865,772.682927,-127.08,-2.109375,41
-0.18732,666,-100.44,-1.09375,40
-0.06372,531,-79.2,-0.46875,40
-0.04542,391.5,-63.54,0.710937,40
-0.1998,274.5,-52.56,1.905273,40
-0.54252,175.5,-45.54,2.75293,40
-1.00644,72,-42.66,3.294922,40
-1.4985,-22.5,-43.56,3.529297,40
-1.99068,-130.5,-48.78,5.007812,40
-2.48166,-252,-58.86,5.007812,40
-2.9775,-364.5,-73.44,2.439453,40
-3.43554,-480,-92.16,1.290039,39
-3.58842,-592.682927,-116.46,-0.492187,41
-3.50418,-669.230769,-142.56,-0.493164,39
-3.44718,-720,-171.36,-0.492187,40
-3.38544,-711,-180,-0.491211,40
-3.32022,-648,-180,-0.492187,40
-3.25092,-544.390244,-180,-0.491211,41
-3.18276,-415.384615,95.76,-0.490234,39
-3.11394,-292.5,84.06,-0.491211,40
-3.04494,-166.5,77.4,-0.491211,40
-2.96076,-45,75.6,-0.848633,40
-2.8173,79.02439,78.84,-1.019531,41
-2.66892,193.846154,86.4,-0.793945,39
-2.5722,324,-180,-0.202148,40
-2.43432,456.585366,-180,-4.066406,41
-1.95834,598.5,-180,-3.69043,40
-1.47396,697.5,-180,-3.286133,40
-0.99492,738,-160.56,-3.00293,40
-0.51774,720,-131.76,-2.273437,40
-0.07302,630,-106.56,-1.34668,40
0.11262,504,-86.4,-0.681641,40
0.17106,360,-72,0.204102,40
0.1011,229.5,-62.82,1.282227,40
-0.13272,112.5,-58.32,1.99707,40
-0.4716,-4.5,-58.5,2.352539,40
-0.84486,-115.384615,-63,2.362305,39
-1.23288,-241.463415,-72.9,2.083008,41
-1.52682,-373.846154,-87.48,1.316406,39
-1.66794,-490.5,-107.1,0.172852,40
-1.7037,-594,-130.86,0.676758,40
-1.85076,-684,-158.22,1.407227,40
-2.08854,-720,-180,1.580078,41
-2.3439,-692.307692,-180,1.885742,39
-2.65686,-607.5,-180,2.019531,40
-3.0105,-481.5,-180,2.421875,40
-3.4611,-355.609756,87.12,3.016602,41
-3.82452,-225,78.12,-0.492187,40
-3.71352,-143.076923,72.54,-0.780273,39
-3.57456,-45,70.74,-1.244141,40
-3.36024,57.073171,73.08,-1.411133,41
-3.27768,189,80.64,1.886719,40
-3.53844,355.5,94.86,-0.663086,40
-3.44202,468,-180,0.138672,40
-3.3558,585,-180,-3.657227,40
-2.88702,738,-180,-3.324219,40
-2.40798,796.5,-161.64,-2.924805,40
-1.93302,774,-130.68,-2.197266,40
-1.50006,693,-102.96,-1.209961,40
-1.34514,544.5,-81.18,-0.473633,40
-1.32402,423,-64.26,0.563477,40
-1.45068,286.153846,-53.1,1.84668,39
-1.80228,197.560976,-45,2.708008,41
-2.25456,96.923077,-41.22,3.329102,39
-2.75082,0,-41.22,3.632812,40
-3.252,-103.5,-45.36,3.651367,40
-3.71364,-229.5,-54.54,-0.492187,40
-3.67374,-386.341463,-70.38,-0.491211,41
-3.60006,-498.461538,-89.82,-0.490234,39
-3.53454,-630,-115.02,-0.492187,40
-3.47304,-738,-144.54,-0.491211,40
-3.41382,-783,-175.86,-0.491211,40
-3.35082,-759.512195,-180,-0.491211,41
-3.285,-679.5,-180,-0.491211,40
-3.2148,-562.5,-180,-0.491211,40
-3.14358,-427.5,86.22,-0.492187,40
-3.07284,-306,73.98,-0.491211,40
-2.97816,-193.5,66.24,-1.091797,40
-2.77068,-94.5,62.46,-1.742187,40
-2.47188,-9,62.1,-2.064453,40
-2.13408,85.5,65.52,-2.112305,40
-1.80348,202.5,73.62,-1.859375,40
-1.52886,310.5,86.04,-1.229492,40
-1.3737,441,-180,-0.255859,40
-1.24506,576,-180,-3.736328,40
-0.77664,715.5,-180,-3.349609,40
-0.3201,775.384615,-174.42,-2.963867,39
0.1518,803.414634,-141.48,-2.666016,41
0.6063,747.692308,-112.32,-1.511719,39
0.86316,625.5,-87.3,-0.649414,40
0.90906,481.5,-68.04,0.152344,40
0.84144,360,-53.64,1.555664,40
0.53766,245.853659,-43.56,2.654297,41
0.09828,156.923077,-37.44,3.425781,39
-0.38334,58.5,-35.1,3.900391,40
-0.87348,-40.5,-36.72,4.095703,40
-1.37904,-140.487805,-42.48,5.008789,41
-1.87254,-247.5,-52.38,5.007812,40
-2.36718,-364.5,-66.96,2.958008,40
-2.8674,-495,-86.76,1.810547,40
-3.19764,-598.5,-110.7,0.250977,40
-3.1818,-675,-137.7,-0.492187,40
-3.11778,-715.5,-166.32,-0.491211,40
-3.0555,-715.5,-180,-0.492187,40
-3.11232,-675,-180,1.914062,40
-3.32562,-594,-180,-0.491211,40
-3.22992,-450,96.3,-0.491211,40
-3.16158,-328.5,83.16,-0.491211,40
-3.09204,-211.5,74.7,-0.491211,40
-2.99838,-103.5,70.56,-1.052734,40
-2.81496,13.5,71.1,-1.410156,40
-2.60016,115.384615,75.6,-1.396484,39
-2.3958,229.5,84.78,-1.092773,40
-2.25462,351,98.82,-0.339844,40
-2.2032,481.5,-180,-0.746094,40
-1.9986,616.5,-180,-3.618164,40
-1.5291,742.5,-180,-3.232422,40
-1.05114,796.5,-155.7,-2.915039,40
-0.57504,778.5,-124.56,-2,40
-0.19926,684,-97.2,-0.995117,40
-0.0918,531,-75.96,-0.400391,40
-0.0861,405,-59.76,0.954102,40
-0.2889,276.585366,-48.42,2.182617,41
-0.66678,180,-41.4,3.060547,39
-1.15146,81,-38.16,3.601562,40
-1.6563,-21.95122,-39.06,3.861328,41
-2.1495,-130.5,-44.28,5.007812,40
-2.64426,-243,-54,5.008789,40
-3.1452,-360,-68.4,2.825195,40
-3.60006,-490.5,-88.02,-0.494141,40
-3.5487,-585,-111.42,-0.491211,40
-3.48066,-679.5,-138.6,-0.491211,40
-3.41964,-738,-168.12,-0.491211,40
-3.35508,-729,-180,-0.492187,40
-3.28992,-661.5,-180,-0.490234,40
-3.22158,-558,-180,-0.492187,40
-3.15408,-424.615385,97.38,-0.492187,39
-3.0825,-302.926829,84.96,-0.491211,41
-3.02538,-189.230769,77.58,-0.212891,39
-2.97936,-58.5,75.24,-0.829102,40
-2.83704,45,77.04,-1.043945,40
-2.68164,157.5,83.34,-0.920898,40
-2.55906,285.365854,95.04,-0.4375,41
-2.51034,410.769231,-180,-0.261719,39
-2.37852,544.5,-180,-3.816406,40
-1.9089,688.5,-180,-3.438477,40
-1.42842,765,-169.02,-3.026367,40
-0.94038,768.292683,-137.52,-2.503906,41
-0.48024,715.384615,-109.62,-1.449219,39
-0.24828,576,-86.58,-0.620117,40
-0.20526,439.02439,-68.58,0.192383,41
-0.27678,306,-56.34,1.523437,40
-0.56082,189,-48.78,2.464844,40
-0.99066,90,-45.18,3.049805,40
-1.48218,-22.5,-46.08,3.338867,40
-1.97892,-135,-51.48,5.008789,40
-2.47698,-261,-61.92,4.182617,40
-2.97774,-378,-77.04,2.195312,40
-3.4152,-508.5,-97.38,1.007812,40
-3.50238,-594,-121.14,-0.492187,40
-3.42396,-657,-147.42,-0.492187,40
-3.36666,-673.846154,-173.7,-0.493164,39
-3.30306,-662.926829,-180,-0.491211,41
-3.23802,-595.384615,-180,-0.491211,39
-3.16776,-486,-180,-0.492187,40
-3.09774,-360,-180,-0.490234,40
-3.17538,-225,93.06,2.556641,40
-3.48504,-83.414634,89.64,-0.490234,41
-3.3792,18.461538,90.36,-0.490234,39
-3.31296,144,96.12,-0.491211,40
-3.23334,265.5,-180,-0.883789,40
-3.00978,400.5,-180,-4.234375,40
-2.51616,535.609756,-180,-3.847656,41
-2.03868,641.538462,-180,-3.461914,39
-1.55754,688.5,-162.72,-3.164062,40
-1.06722,698.04878,-134.1,-2.44043,41
-0.59514,621,-109.26,-1.467773,40
-0.35892,486,-89.82,-0.785156,40
-0.28542,351,-75.78,0.010742,40
-0.32256,216,-67.14,1.00293,40
-0.5103,90,-63.54,1.672852,40
-0.79908,-36,-64.98,1.96582,40
-1.18506,-162,-71.46,3.958008,40
-1.67532,-292.5,-83.16,1.416016,40
-1.92804,-409.5,-99.54,0.503906,40
-1.97166,-504,-119.7,0.360352,40
-2.0556,-581.538462,-142.38,1.138672,39
-2.27718,-658.536585,-169.38,1.720703,41
-2.55372,-664.615385,-180,1.946289,39
-2.8752,-612,-180,2.148437,40
-3.24276,-508.5,-180,2.401367,40
-3.50742,-369,-180,-0.491211,40
-3.40524,-241.463415,95.22,-0.491211,41
-3.34068,-129.230769,90.18,-0.491211,39
-3.27408,0,90.18,-0.491211,40
-3.2055,135,95.58,-0.490234,40
-3.1236,265.5,-180,-0.896484,40
-2.88924,390.731707,-180,-4.234375,41
-2.42046,530.769231,-180,-3.87793,39
-1.9311,630,-180,-3.475586,40
-1.4367,689.268293,-163.62,-3.193359,41
-0.96876,687.692308,-136.8,-2.469727,39
-0.483,623.414634,-111.24,-1.576172,41
-0.22938,499.5,-91.26,-0.849609,40
-0.14838,360,-76.86,-0.066406,40
-0.17484,225,-67.86,0.918945,40
-0.3474,99,-63.9,1.618164,40
-0.62574,-27,-64.98,1.939453,40
-1.01058,-153,-71.1,4.618164,40
-1.50546,-279,-82.26,1.442383,40
-1.7952,-396,-98.1,0.572266,40
-1.84416,-480,-116.82,0.300781,39
-1.929,-583.902439,-140.76,1.023437,41
-2.12268,-655.384615,-166.32,1.671875,39
-2.40246,-661.5,-180,1.890625,40
-2.72022,-607.5,-180,2.166016,40
-3.0897,-517.5,-180,2.417969,40
-3.5169,-387,-180,2.844727,40
-3.84006,-256.5,96.48,-0.493164,40
-3.73326,-148.5,90.54,-0.491211,40
-3.6666,-18,89.82,-0.492187,40
-3.59688,103.5,93.96,-0.492187,40
-3.51174,234,-180,-0.936523,40
-3.27942,360,-180,-4.326172,40
-2.7954,490.5,-180,-3.964844,40
-2.29254,605.853659,-180,-3.59375,41
-1.81038,679.5,-170.64,-3.261719,40
-1.33026,702,-142.56,-2.724609,40
-0.85152,648,-116.64,-1.742187,40
-0.51552,535.5,-95.22,-0.980469,40
-0.41148,396,-79.38,-0.287109,40
-0.41262,261,-68.94,0.724609,40
-0.55746,130.5,-63.72,1.53125,40
-0.82872,4.5,-63.54,1.947266,40
-1.15458,-121.5,-68.4,1.985352,40
-1.46688,-252,-78.48,1.652344,40
-1.68654,-364.615385,-92.7,0.871094,39
-1.77216,-477,-111.78,0.089844,40
-1.81566,-576,-134.82,0.838867,40
-1.99044,-652.5,-160.92,1.580078,40
-2.25342,-675,-180,1.789062,40
-2.55168,-625.5,-180,2.103516,40
-2.9157,-531.219512,-180,2.335937,41
-3.31752,-410.769231,-180,2.782227,39
-3.63078,-274.5,98.28,-0.490234,40
-3.52656,-166.5,91.62,-0.491211,40
-3.4599,-49.5,89.64,-0.491211,40
-3.3903,74.634146,92.7,-0.490234,41
-3.30984,211.5,-180,-0.785156,40
-3.1122,341.538462,-180,-4.390625,39
-2.61948,465.365854,-180,-4.018555,41
-2.12928,589.5,-180,-3.666992,40
-1.64502,675,-175.86,-3.310547,40
-1.16442,697.5,-147.96,-3.017578,40
-0.6855,666,-121.32,-1.931641,40
-0.27744,571.5,-98.46,-1.101562,40
-0.15222,432,-81.18,-0.46875,40
-0.12966,292.5,-69.48,0.583008,40
-0.2514,162,-63,1.480469,40
-0.51258,36,-61.56,1.995117,40
-0.85212,-85.5,-64.98,2.126953,40
-1.18134,-207.692308,-73.08,1.916992,39
-1.46622,-338.04878,-86.94,1.291016,41
-1.60884,-456.923077,-104.76,0.207031,39
-1.64208,-549,-126.72,0.573242,40
-1.78086,-634.5,-152.1,1.418945,40
-2.0235,-675,-179.1,1.682617,40
-2.31972,-640.97561,-180,2.083984,41
-2.66112,-563.076923,-180,2.264648,39
-3.05628,-450,-180,2.630859,40
-3.52152,-319.5,-180,3.166992,40
-3.88518,-189,94.32,-0.488281,40
-3.78102,-92.195122,90.54,-0.491211,41
-3.71202,36,91.98,-0.491211,40
-3.6444,157.5,98.28,-0.492187,40
-3.56148,283.5,-180,-0.847656,40
-3.34086,414,-180,-4.183594,40
-2.85966,553.5,-180,-3.8125,40
-2.37096,657,-180,-3.412109,40
-1.8897,720,-156.6,-3.114258,40
-1.41144,688.5,-129.06,-2.177734,40
-0.96126,634.5,-103.68,-1.317383,40
-0.77898,486,-84.24,-0.575195,40
-0.73716,346.5,-70.38,0.34375,40
-0.83124,216,-61.74,1.407227,40
-1.08984,90,-58.14,2.078125,40
-1.42686,-32.307692,-59.4,2.37207,39
-1.87212,-149.268293,-65.52,4.203125,41
-2.35872,-281.538462,-76.5,1.886719,39
-2.75502,-405,-92.7,1.033203,40
-2.8485,-495,-112.5,0.108398,40
-2.8953,-585,-135.9,0.87207,40
-3.08046,-662.926829,-163.08,1.566406,41
-3.33516,-669.230769,-180,1.791016,39
-3.51768,-603,-180,-0.492187,40
-3.42138,-459,-180,-0.491211,40
-3.3534,-337.5,-180,-0.492187,40
-3.28452,-206.341463,-180,-0.491211,41
-3.21528,-76.5,-180,-0.491211,40
-3.14706,60,-180,-0.491211,39
-2.9181,188.780488,-180,-4.825195,41
-2.43078,319.5,-180,-4.453125,40
-1.93626,445.5,-180,-4.082031,40
-1.44612,544.5,-180,-3.720703,40
-0.9606,616.5,-169.56,-3.4375,40
-0.48108,630,-144.36,-2.827148,40
-0.01116,598.5,-120.42,-1.943359,40
0.37272,508.5,-100.08,-1.198242,40
0.51732,378,-84.96,-0.541992,40
0.55992,234,-75.6,0.313477,40
0.4845,99,-71.64,1.038086,40
0.31284,-27.692308,-72.72,1.360352,39
-0.01878,-162.439024,-79.38,4.608398,41
-0.48402,-290.769231,-90.72,0.786133,39
-0.63372,-391.5,-106.38,-0.018555,40
-0.65304,-468,-125.1,0.603516,40
-0.789,-567,-147.78,1.321289,40
-1.03848,-605.853659,-172.62,1.908203,41
-1.3632,-589.5,-180,2.269531,40
-1.73352,-530.769231,-180,2.508789,39
-2.1606,-423,-180,2.78125,40
-2.64738,-302.926829,-180,3.294922,41
-3.14376,-171,-180,3.706055,40
-3.60168,-36,-180,-0.494141,40
-3.55482,90,-180,-0.491211,40
-3.55728,193.5,-180,2.148437,40
-3.7782,346.5,-180,-2.615234,40
-3.339,490.5,-180,-4.003906,40
-2.85462,603,-180,-3.59375,40
-2.37,657,-159.3,-3.271484,40
-1.88772,657,-133.02,-2.387695,40
-1.41192,598.5,-109.08,-1.513672,40
-1.17138,468,-90.36,-0.825195,40
-1.0884,333,-77.04,-0.018555,40
-1.12182,207,-68.76,0.910156,40
-1.29402,67.5,-66.06,1.554687,40
-1.55334,-55.384615,-68.22,1.783203,39
-1.90056,-188.780488,-75.96,2.552734,41
-2.25114,-309.230769,-88.02,1.0625,39
-2.35542,-418.5,-104.76,0.118164,40
-2.38446,-513,-125.28,0.553711,40
-2.51622,-594,-149.04,1.349609,40
-2.7663,-640.97561,-175.32,1.80957,41
-3.06666,-623.076923,-180,2.162109,39
-3.4305,-549,-180,2.347656,40
-3.68946,-427.5,-180,-0.491211,40
-3.588,-274.5,-180,-0.491211,40
-3.51822,-166.829268,-180,-0.491211,41
-3.44694,-22.5,-180,-0.490234,40
-3.3762,108,-180,-0.491211,40
-3.3324,238.5,-180,0.241211,40
-3.25176,373.5,-180,-4.3125,40
-2.77596,522,-180,-3.925781,40
-2.28834,616.5,-180,-3.5,40
-1.80762,666,-156.42,-3.232422,40
-1.32732,657,-130.14,-2.273437,40
-0.86346,585,-106.74,-1.416016,40
-0.65052,459,-88.38,-0.72168,40
-0.58338,324,-75.42,0.09375,40
-0.63282,189,-67.86,1.038086,40
-0.82734,58.5,-65.52,1.625977,40
-1.09362,-64.615385,-68.04,1.822266,39
-1.39914,-193.5,-75.78,1.873047,40
-1.66818,-319.5,-88.56,1.077148,40
-1.77852,-432,-105.84,0.074219,40
-1.80816,-522,-126.72,0.601562,40
-1.94784,-607.5,-151.02,1.40332,40
-2.1951,-648,-176.94,1.785156,40
-2.50002,-616.5,-180,2.161133,40
-2.86506,-544.5,-180,2.375977,40
-3.27984,-436.5,-180,2.71875,40
-3.58728,-288,-180,-0.493164,40
-3.4809,-166.829268,-180,-0.490234,41
-3.41262,-49.5,98.82,-0.492187,40
-3.34272,85.5,-180,-0.492187,40
-3.3438,212.307692,-180,2.344727,39
-3.54708,360,-180,-4.390625,41
-3.08784,517.5,-180,-3.963867,40
-2.59902,612,-180,-3.515625,40
-2.1126,688.5,-162,-3.24707,40
-1.63218,684,-134.64,-2.415039,40
-1.15872,625.5,-109.62,-1.512695,40
-0.91254,504,-89.46,-0.790039,40
-0.83874,364.5,-74.88,0.03125,40
-0.88014,234,-65.52,1.066406,40
-1.08414,99,-61.56,1.790039,40
-1.3743,-23.076923,-62.46,2.114258,39
-1.7883,-149.268293,-68.58,4.896484,41
-2.27292,-276.923077,-79.38,1.643555,39
-2.62146,-391.5,-95.04,0.803711,40
-2.69172,-481.5,-114.3,0.186523,40
-2.75124,-567,-136.98,0.935547,40
-2.9502,-640.97561,-163.26,1.674805,41
-3.22554,-650.769231,-180,1.896484,39
-3.42012,-580.5,-180,-0.491211,40
-3.32592,-436.5,-180,-0.490234,40
-3.25878,-315,-180,-0.491211,40
-3.18672,-184.390244,-180,-0.491211,41
-3.11754,-50.769231,-180,-0.492187,39
-3.04494,79.02439,-180,-0.491211,41
-2.86542,220.5,-180,-4.769531,40
-2.38308,346.5,-180,-4.365234,40
-1.89,472.5,-180,-4.003906,40
-1.40142,567,-180,-3.641602,40
-0.91746,621,-159.12,-3.374023,40
-0.43944,607.5,-134.82,-2.451172,40
0.02754,558,-112.5,-1.664062,40
0.3006,445.5,-94.68,-0.966797,40
0.40788,310.5,-82.26,-0.258789,40
0.4089,180,-75.06,0.530273,40
0.30696,40.5,-73.44,1.089844,40
0.1299,-87.692308,-76.86,1.238281,39
-0.06048,-210.731707,-85.5,0.96875,41
-0.17232,-332.307692,-98.46,0.299805,39
-0.20574,-432,-115.74,0.285156,40
-0.27882,-522,-136.62,0.963867,40
-0.47184,-594,-160.38,1.762695,40
-0.78132,-605.853659,-180,2.053711,41
-1.122,-563.076923,-180,2.429687,39
-1.533,-472.5,-180,2.630859,40
-1.99086,-355.5,-180,3.060547,40
-2.49942,-223.902439,-180,3.479492,41
-2.99796,-94.5,-180,4.041992,40
-3.49698,40.5,-180,4.598633,40
-3.33114,666,-165.24,-3.383789,40
-2.8602,683.076923,-138.6,-2.566406,39
-2.36652,632.195122,-112.68,-1.645508,41
-2.08692,513,-92.16,-0.87793,40
-1.9968,378,-77.04,-0.117187,40
-2.02176,243,-67.32,0.90332,40
-2.19612,112.5,-62.82,1.657227,40
-2.4885,-13.5,-63.36,2.020508,40
-2.85966,-138.461538,-68.76,4.163086,39
-3.36858,-267.804878,-79.74,1.628906,41
-3.64944,-378.461538,-94.5,-0.492187,39
-3.54678,-463.5,-113.04,-0.492187,40
-3.4857,-553.5,-135.18,-0.491211,40
-3.42516,-603,-159.3,-0.491211,40
-3.36078,-597.073171,-180,-0.490234,41
-3.29538,-549.230769,-180,-0.491211,39
-3.22548,-454.5,-180,-0.492187,40
-3.15432,-333,-180,-0.491211,40
-3.08496,-211.5,-180,-0.492187,40
-3.21432,-74.634146,-180,4.095703,41
-3.6516,58.5,-180,-0.493164,40
-3.77226,198,-180,2.99707,40
-3.8259,558,-180,-1.004883,40
-3.60024,630,-159.48,-3.398437,40
-3.13104,684,-132.12,-2.446289,40
-2.7099,612,-107.64,-1.428711,40
-2.52234,490.5,-88.02,-0.750977,40
-2.4456,355.5,-73.8,0.114258,40
-2.50008,225,-64.8,1.148437,40
-2.7171,94.5,-61.02,1.849609,40
-3.03798,-27,-62.1,2.15625,40
-3.42354,-156.923077,-68.22,4.608398,39
-3.89202,-285.365854,-79.92,-0.488281,41
-3.8502,-387.692308,-95.04,-0.491211,39
-3.77448,-490.5,-114.66,-0.492187,40
-3.71244,-580.5,-137.88,-0.491211,40
-3.65088,-625.5,-162.9,-0.491211,40
-3.58584,-610.243902,-180,-0.491211,41
-3.52044,-553.846154,-180,-0.491211,39
-3.45264,-450,-180,-0.491211,40
-3.38502,-328.5,-180,-0.492187,40
-3.31584,-198,-180,-0.492187,40
-3.24384,-65.853659,-180,-0.491211,41
-3.17346,67.5,-180,-0.491211,40
-2.9496,202.5,-180,-4.798828,40
-2.4627,328.5,-180,-4.414062,40
-1.96896,459,-180,-4.057617,40
-1.48038,549,-180,-3.681641,40
-0.9975,616.5,-162.36,-3.427734,40
-0.51912,621,-137.52,-2.568359,40
-0.05022,571.5,-114.66,-1.726562,40
0.25308,463.5,-96.12,-1.058594,40
0.37476,333,-82.8,-0.335937,40
0.38718,198,-74.88,0.480469,40
0.29088,67.5,-72.18,1.101562,40
0.09756,-72,-75.06,1.326172,40
-0.10968,-189.230769,-82.44,1.364258,39
-0.28302,-310.5,-94.86,0.543945,40
-0.33192,-414,-111.42,0.143555,40
-0.37494,-504,-131.58,0.797852,40
-0.54,-580.5,-154.8,1.576172,40
-0.8139,-603,-178.92,1.996094,40
-1.15614,-571.5,-180,2.420898,40
-1.56102,-499.5,-180,2.592773,40
-2.0097,-378,-180,2.932617,40
-2.50458,-252,-180,3.383789,40
-3.01578,-122.926829,-180,3.922852,41
-3.50124,13.846154,-180,4.476562,39
-4.00386,149.268293,-180,0.742187,41
-3.2151,706.5,-142.56,-3.154297,40
-2.7351,670.5,-115.74,-1.731445,40
-2.35272,576,-92.7,-0.90625,40
-2.25906,427.5,-75.6,-0.151367,40
-2.28498,297,-63.72,1.003906,40
-2.48256,166.5,-57.06,1.913086,40
-2.82084,40.5,-55.44,2.433594,40
-3.23934,-85.5,-58.86,2.581055,40
-3.5271,-212.307692,-67.14,-0.492187,39
-3.426,-351.219512,-81.54,-0.491211,41
-3.3636,-452.307692,-99.18,-0.492187,39
-3.2991,-571.5,-122.04,-0.491211,40
-3.23724,-643.5,-147.78,-0.491211,40
-3.1761,-661.5,-174.24,-0.491211,40
-3.11016,-623.414634,-180,-0.491211,41
-3.04332,-535.384615,-180,-0.491211,39
-3.14436,-427.5,-180,2.762695,40
-3.48714,-306,-180,-0.494141,40
-3.38928,-180,-180,-0.491211,40
-3.31962,-52.682927,-180,-0.491211,41
-3.25038,60,-180,-0.491211,39
-3.13518,193.170732,-180,-1.351562,41
-2.83752,328.5,-180,-4.443359,40
-2.35062,459,-180,-4.056641,40
-1.86012,571.5,-180,-3.680664,40
-1.37652,652.5,-168.66,-3.359375,40
-0.89724,684,-141.3,-2.707031,40
-0.42168,639,-115.74,-1.731445,40
-0.10272,535.5,-94.32,-0.970703,40
-0.0033,400.5,-78.3,-0.238281,40
-0.01248,261,-67.86,0.801758,40
-0.16734,126,-62.82,1.607422,40
-0.44262,0,-62.82,2.012695,40
-0.75948,-129.230769,-67.86,2.037109,39
-1.08762,-254.634146,-78.3,1.698242,41
-1.31676,-378.461538,-93.06,0.885742,39
-1.4028,-472.5,-111.96,0.109375,40
-1.44606,-558,-134.28,0.841797,40
-1.62708,-625.5,-159.3,1.652344,40
-1.91352,-640.97561,-180,1.883789,41
-2.2272,-586.153846,-180,2.263672,39
-2.61558,-490.5,-180,2.523437,40
-3.06156,-373.5,-180,2.977539,40
-3.56994,-237.073171,-180,3.402344,41
-3.97338,-99,-180,-0.492187,40
-3.8874,-4.5,-180,-0.491211,40
-3.81774,129.230769,-180,-0.492187,39
-3.7989,245.853659,-180,0.930664,41
-3.84894,382.5,-180,-2.374023,40
-3.41526,544.5,-180,-3.900391,40
-2.93076,639,-179.1,-3.4375,40
-2.46012,706.153846,-151.56,-3.178711,39
-1.96764,684.878049,-123.48,-2.033203,41
-1.5369,616.5,-98.82,-1.141602,40
-1.39362,468,-80.1,-0.478516,40
-1.37304,333,-66.78,0.657227,40
-1.51368,198,-58.86,1.673828,40
-1.81716,72,-55.98,2.297852,40
-2.19324,-50.769231,-57.96,2.537109,39
-2.64702,-175.609756,-65.16,2.839844,41
-3.072,-309.230769,-77.22,1.922852,39
-3.33258,-418.5,-93.96,0.983398,40
-3.4131,-513,-114.48,-0.492187,40
-3.33636,-567,-137.16,-0.491211,40
-3.27474,-610.243902,-162.18,-0.491211,41
-3.21222,-590.769231,-180,-0.491211,39
-3.14394,-526.5,-180,-0.492187,40
-3.07488,-423,-180,-0.491211,40
-3.20502,-316.097561,-180,3.295898,41
-3.60408,-184.5,-180,-0.492187,40
-3.52524,-54,-180,-0.492187,40
-3.45468,58.5,-180,-0.492187,40
-3.54474,189.230769,-180,3.070312,39
-3.86292,324.878049,-180,-2.938477,41
-3.42804,495,-180,-3.387695,40
-2.94312,598.5,-178.92,-3.579102,40
-2.45616,661.5,-152.46,-3.296875,40
-1.97508,657,-126.18,-2.151367,40
-1.52844,580.5,-102.96,-1.282227,40
-1.35492,450,-84.96,-0.560547,40
-1.31328,315,-72.36,0.299805,40
-1.39104,180,-65.16,1.269531,40
-1.62342,45,-63.36,1.829102,40
-1.9227,-78.461538,-66.42,1.990234,39
-2.25282,-210.731707,-75.06,1.804687,41
-2.51154,-332.307692,-88.02,1.134766,39
-2.63532,-436.5,-105.48,0.124023,40
-2.66586,-513,-126,0.588867,40
-2.80254,-594,-149.76,1.374023,40
-3.0552,-619.02439,-175.14,1.824219,41
